"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Male";"F";"Medium";"Housewife";22;"19";46015;"1";"L";63,89431;1835,806
"Male";"A";"Large";"Retired";60;"12";2755;"1";"Q";237,67552;2226,841
"Male";"B";"Large";"Retired";49;"3";12485;"0";"Q";161,43895;541,4414
"Male";"B";"Medium";"Employed";30;"13";15755;"1";"R";240,0004;1371,966
"Male";"D";"Medium";"Unemployed";95;"18";3835;"1";"Q";110,98368;378,9192
"Female";"A";"Medium";"Employed";21;"12";22985;"0";"U";103,9494;6802,138
"Male";"A";"Small";"Unemployed";37;"11";17765;"0";"N";59,84095;209,9161
"Male";"B";"Large";"Retired";75;"14";8635;"0";"T";20,85123;9478,964
"Male";"A";"Medium";"Unemployed";22;"18";32005;"0";"L";40,09454;559,3711
"Male";"F";"Medium";"Unemployed";20;"10";28480;"0";"N";109,63189;654,0374
"Male";"B";"Medium";"Unemployed";19;"19";10845;"0";"R";145,223;1616,158
"Male";"B";"Small";"Unemployed";19;"6";6870;"1";"N";113,22483;358,3443
"Male";"E";"Medium";"Self-employed";43;"13";23205;"1";"R";251,43285;2731,787
"Male";"B";"Medium";"Employed";46;"16";2775;"1";"T";32,21256;1846,345
"Female";"B";"Medium";"Housewife";44;"7";3000;"0";"Q";182,36793;169,9043
"Male";"A";"Large";"Employed";21;"14";28775;"0";"P";24,01754;14563,51
"Male";"E";"Medium";"Housewife";26;"12";17130;"0";"Q";182,36793;901,2957
"Male";"D";"Large";"Housewife";38;"18";48860;"1";"N";106,5583;204,4068
"Female";"A";"Large";"Self-employed";51;"14";15825;"1";"R";270,87401;2457,483
"Female";"B";"Large";"Self-employed";41;"9";11975;"0";"P";40,08261;1450,245
"Male";"C";"Medium";"Housewife";86;"12";19335;"0";"L";44,92088;124,9299
"Male";"D";"Small";"Unemployed";21;"10";17025;"0";"L";57,70029;2171,796
"Male";"A";"Small";"Employed";29;"14";16020;"0";"Q";189,97302;7913,587
"Male";"A";"Medium";"Self-employed";25;"7";16235;"1";"N";93,11049;529,3284
"Male";"B";"Small";"Housewife";25;"13";20630;"0";"L";66,94555;2626,817
"Male";"D";"Large";"Housewife";43;"13";14815;"1";"Q";211,83095;1030,626
"Male";"B";"Medium";"Employed";25;"11";9250;"1";"U";38,77084;467,6172
"Male";"C";"Large";"Employed";30;"13";5720;"1";"L";50,01093;321,46
"Male";"B";"Medium";"Unemployed";43;"15";6255;"0";"Q";98,10373;73,58322
"Female";"D";"Small";"Employed";33;"8";6015;"1";"R";275,09234;11369,74
"Male";"A";"Large";"Housewife";88;"11";8830;"0";"Q";169,52915;7611,403
"Male";"A";"Small";"Employed";41;"5";3040;"1";"Q";185,13454;20409,18
"Male";"A";"Medium";"Housewife";52;"15";18640;"0";"M";103,47274;900,0541
"Female";"B";"Large";"Employed";41;"13";4885;"1";"Q";239,45517;1367,684
"Male";"A";"Large";"Employed";72;"20";42925;"1";"Q";124,23343;576,284
"Male";"D";"Small";"Employed";29;"12";26685;"0";"N";65,29515;468,1382
"Male";"C";"Small";"Housewife";32;"17";23540;"1";"Q";125,94563;398,3818
"Male";"A";"Small";"Housewife";25;"12";49365;"0";"U";59,40379;0,4220988
"Male";"A";"Large";"Self-employed";99;"11";27935;"1";"N";106,5583;1,823972
"Male";"C";"Large";"Self-employed";46;"7";5385;"0";"U";121,58702;96,84792
"Male";"A";"Small";"Employed";19;"13";20880;"0";"P";27,20107;1980,942
"Male";"F";"Medium";"Employed";46;"13";11475;"0";"N";133,28864;135,543
"Male";"F";"Small";"Self-employed";48;"18";14675;"1";"P";39,45914;1084,017
"Female";"F";"Medium";"Housewife";94;"12";8460;"1";"Q";222,21513;5278,796
"Male";"D";"Small";"Unemployed";25;"4";15695;"0";"L";67,42479;1409,979
"Male";"C";"Small";"Housewife";27;"11";119655;"1";"L";84,961;618,3449
"Male";"B";"Large";"Retired";68;"20";5015;"1";"P";24,82653;682,4899
"Male";"E";"Large";"Employed";24;"14";21075;"1";"L";71,71656;166,3593
"Male";"F";"Medium";"Housewife";55;"5";17125;"1";"L";65,3447;84,85889
"Male";"E";"Large";"Housewife";32;"14";17325;"1";"L";50,40601;33,30869
"Female";"F";"Large";"Housewife";18;"20";23720;"0";"S";29,94861;523,6295
"Male";"B";"Small";"Self-employed";26;"15";8495;"0";"R";275,28226;310,2944
"Male";"D";"Small";"Employed";28;"14";12005;"0";"L";48,33069;128,4728
"Male";"E";"Small";"Employed";19;"14";27700;"0";"Q";206,23028;1141,201
"Female";"B";"Medium";"Unemployed";19;"16";29245;"0";"Q";95,69355;4600,298
"Female";"F";"Medium";"Unemployed";25;"9";2985;"0";"Q";207,14462;1070,362
"Male";"A";"Medium";"Self-employed";41;"10";19110;"0";"Q";211,83095;51,46947
"Male";"D";"Medium";"Employed";35;"14";17180;"1";"L";78,33993;561,5952
"Male";"C";"Medium";"Employed";36;"6";6735;"0";"Q";124,34435;110,8061
"Male";"B";"Medium";"Unemployed";34;"13";24665;"0";"L";85,63167;163,4102
"Male";"E";"Large";"Employed";29;"18";13360;"0";"Q";110,98368;168,5956
"Female";"B";"Small";"Housewife";50;"17";13980;"0";"R";236,39938;1905,27
"Male";"D";"Small";"Unemployed";51;"11";43675;"0";"M";184,47852;2095,3
"Female";"E";"Medium";"Self-employed";44;"12";1700;"1";"M";216,4916;1302,634
"Male";"B";"Small";"Employed";44;"19";24630;"1";"Q";239,45517;498,7308
"Female";"B";"Medium";"Housewife";61;"17";29930;"0";"Q";181,41656;10437,91
"Female";"B";"Medium";"Unemployed";21;"7";16115;"1";"R";284,21627;450,4251
"Male";"C";"Medium";"Self-employed";18;"17";109730;"0";"N";103,21329;682,6846
"Male";"B";"Medium";"Housewife";70;"19";25955;"1";"N";106,5583;1098,312
"Female";"A";"Small";"Employed";27;"14";10290;"0";"R";270,46323;703,7408
"Male";"A";"Medium";"Housewife";24;"12";8085;"0";"T";33,96774;861,2247
"Male";"E";"Small";"Employed";22;"13";27315;"0";"S";24,01925;2755,781
"Male";"B";"Medium";"Employed";41;"11";8315;"1";"R";145,223;10970,13
"Female";"C";"Large";"Self-employed";44;"14";9890;"1";"R";248,51212;87,66895
"Male";"A";"Medium";"Employed";39;"17";3355;"1";"Q";202,53359;683,814
"Male";"E";"Small";"Unemployed";29;"10";1735;"0";"M";184,47852;704,8455
"Female";"E";"Medium";"Unemployed";48;"13";3055;"1";"L";32,72004;119,2836
"Male";"D";"Medium";"Housewife";23;"2";1555;"1";"L";87,14669;3922,39
"Female";"E";"Large";"Retired";70;"19";126605;"1";"L";83,90454;2365,041
"Male";"E";"Medium";"Housewife";29;"4";101605;"0";"R";208,81644;3144,519
"Male";"A";"Large";"Employed";21;"9";7330;"0";"S";14,37714;86,26096
"Male";"A";"Large";"Employed";105;"14";14480;"0";"M";183,89504;678,8951
"Female";"C";"Small";"Employed";26;"20";43230;"0";"P";40,08261;80,95766
"Female";"E";"Medium";"Self-employed";49;"18";9800;"1";"Q";237,67552;49,59766
"Male";"A";"Small";"Employed";29;"19";12960;"0";"Q";174,64452;4924,779
"Female";"D";"Medium";"Housewife";28;"12";37265;"0";"R";291,31949;711,3949
"Male";"C";"Medium";"Employed";25;"10";2860;"0";"R";240,0004;289,7846
"Female";"C";"Small";"Housewife";50;"10";8910;"0";"Q";126,14019;124,4804
"Male";"A";"Large";"Housewife";51;"15";18920;"1";"L";84,961;691,6022
"Female";"E";"Medium";"Employed";56;"8";46150;"1";"L";66,69447;783,1747
"Male";"F";"Medium";"Unemployed";35;"18";9595;"0";"O";38,35953;254,3469
"Male";"C";"Small";"Employed";27;"9";21320;"1";"S";23,95855;709,6652
"Male";"C";"Medium";"Housewife";34;"16";16670;"1";"N";118,85101;758,7123
"Male";"D";"Large";"Unemployed";35;"9";3010;"0";"R";275,28226;372,3006
"Male";"D";"Large";"Unemployed";93;"12";19415;"1";"M";178,24431;481,3701
"Female";"A";"Medium";"Self-employed";58;"10";23170;"0";"R";260,36019;11148,91
"Female";"A";"Large";"Housewife";26;"4";22650;"0";"R";260,36019;989,6078
"Male";"A";"Medium";"Self-employed";29;"13";29440;"0";"Q";222,73537;2007,696
"Male";"F";"Medium";"Housewife";52;"9";104260;"1";"R";276,99502;619,0283
"Male";"E";"Small";"Housewife";30;"15";21680;"0";"R";258,92373;579,632
"Male";"B";"Small";"Self-employed";39;"13";15895;"1";"R";260,36019;529,4378
"Female";"B";"Large";"Employed";24;"13";22060;"0";"Q";207,14462;1011,127
"Female";"A";"Small";"Self-employed";24;"10";19375;"0";"L";68,39045;93,14963
"Female";"A";"Medium";"Employed";27;"3";9205;"1";"L";48,57528;406,4952
"Female";"A";"Large";"Self-employed";35;"13";8785;"0";"R";282,33448;685,4642
"Male";"A";"Small";"Housewife";57;"4";16920;"0";"Q";132,79227;261,9818
"Male";"B";"Large";"Housewife";48;"15";19305;"1";"M";153,45232;406,2637
"Male";"B";"Large";"Employed";43;"10";26095;"0";"M";153,45232;1138,37
"Male";"B";"Small";"Employed";34;"8";3765;"0";"L";57,41329;217,3207
"Male";"B";"Medium";"Employed";40;"12";6820;"1";"R";284,21627;1972,391
"Male";"E";"Medium";"Unemployed";27;"14";132615;"1";"P";24,82653;29,04796
"Male";"C";"Medium";"Employed";43;"13";8615;"1";"L";129,67795;146,4605
"Male";"B";"Medium";"Employed";32;"4";26720;"0";"Q";171,37294;3102,745
"Male";"C";"Large";"Unemployed";25;"6";19590;"0";"M";107,81705;188,0571
"Female";"D";"Small";"Employed";24;"12";4350;"0";"S";33,80619;138,8239
"Female";"B";"Small";"Housewife";27;"15";13180;"1";"U";112,80344;711,6093
"Female";"C";"Large";"Unemployed";37;"6";24480;"1";"R";256,64059;21,67467
"Male";"B";"Medium";"Unemployed";47;"10";14110;"0";"L";66,12046;1046,4
"Male";"F";"Medium";"Housewife";53;"12";5910;"1";"N";43,18967;11427,57
"Male";"D";"Small";"Employed";25;"10";7205;"1";"Q";222,73537;486,9065
"Male";"C";"Small";"Employed";28;"12";18660;"0";"M";129,41948;245,5211
"Female";"D";"Large";"Housewife";26;"4";13645;"0";"U";123,96984;576,198
"Male";"E";"Medium";"Housewife";103;"8";9560;"1";"M";153,45232;9085,145
"Male";"D";"Medium";"Self-employed";51;"7";11635;"0";"S";31,60581;187,0053
"Female";"B";"Medium";"Self-employed";23;"10";1825;"0";"R";145,223;117,381
"Male";"D";"Medium";"Unemployed";25;"19";6365;"1";"M";156,62986;1730,771
"Male";"A";"Medium";"Housewife";42;"17";27140;"1";"T";35,78808;538,5202
"Male";"F";"Small";"Housewife";30;"10";8125;"1";"O";38,35953;402,0768
"Male";"B";"Medium";"Self-employed";34;"18";45025;"1";"P";31,88091;2479,898
"Male";"B";"Large";"Housewife";19;"6";8865;"0";"Q";139,20567;740,9634
"Male";"B";"Small";"Self-employed";21;"10";15125;"0";"M";190,05156;2439,745
"Male";"E";"Large";"Self-employed";62;"7";8620;"1";"P";37,83728;137,5165
"Female";"A";"Small";"Employed";40;"15";9370;"0";"L";76,89987;31,73072
"Male";"C";"Large";"Employed";47;"13";4570;"0";"N";139,60621;511,6775
"Male";"B";"Medium";"Self-employed";20;"9";19325;"0";"S";31,60581;5001,9
"Male";"A";"Medium";"Employed";47;"16";34090;"1";"M";153,45232;436,0714
"Male";"F";"Small";"Employed";21;"10";4170;"0";"Q";169,78856;4646,802
"Female";"F";"Small";"Unemployed";23;"11";6795;"1";"M";184,47852;2913,485
"Male";"A";"Medium";"Self-employed";21;"18";27010;"1";"R";249,81173;1297,505
"Male";"A";"Small";"Retired";57;"6";9010;"0";"L";99,57982;456,2892
"Female";"B";"Medium";"Employed";34;"18";35955;"0";"U";123,01521;137,5906
"Female";"B";"Large";"Self-employed";57;"15";9560;"1";"L";57,06268;16146,16
"Male";"D";"Small";"Housewife";40;"15";47410;"0";"R";276,99502;500,0658
"Male";"D";"Small";"Employed";25;"13";8935;"0";"P";23,21821;827,2273
"Female";"B";"Small";"Unemployed";24;"10";6025;"1";"O";26,72136;388,4003
"Female";"A";"Small";"Employed";29;"13";4450;"1";"L";83,90454;162,2314
"Male";"B";"Medium";"Housewife";52;"7";10710;"1";"L";120,77937;152,7881
"Male";"A";"Large";"Self-employed";49;"14";7820;"0";"Q";123,01993;743,8324
"Female";"A";"Small";"Employed";33;"18";14760;"0";"L";84,0677;5898,707
"Female";"E";"Medium";"Employed";37;"20";49745;"1";"R";270,78835;594,0636
"Male";"A";"Large";"Self-employed";52;"12";4545;"1";"L";68,37943;51,45859
"Male";"A";"Medium";"Employed";47;"8";15240;"1";"M";129,41948;5389,846
"Male";"A";"Large";"Unemployed";45;"19";8660;"0";"R";248,51212;351,2506
"Male";"D";"Medium";"Self-employed";37;"15";6840;"0";"N";109,63189;1489,269
"Female";"B";"Medium";"Employed";37;"18";12680;"0";"L";69,7282;50,0667
"Male";"D";"Large";"Housewife";56;"14";21815;"1";"Q";148,49451;248,681
"Male";"B";"Small";"Housewife";21;"11";9345;"0";"Q";161,43895;1662,1
"Female";"B";"Small";"Unemployed";31;"9";9935;"1";"R";270,78835;43,66811
"Female";"D";"Large";"Housewife";45;"13";14085;"0";"N";118,85101;537,2438
"Male";"A";"Medium";"Employed";18;"14";40300;"0";"S";25,00982;9,75163
"Male";"F";"Large";"Housewife";59;"7";6770;"1";"L";54,19066;279,7901
"Male";"B";"Small";"Unemployed";28;"2";21250;"0";"R";248,51212;1125,471
"Male";"B";"Medium";"Unemployed";27;"11";12765;"0";"T";31,988;760,0054
"Female";"F";"Large";"Housewife";20;"10";7490;"0";"O";23,46029;1015,913
"Male";"A";"Medium";"Employed";25;"15";12160;"0";"T";32,99315;2927,049
"Male";"B";"Medium";"Employed";31;"11";14835;"1";"Q";168,64996;3635,655
"Male";"C";"Medium";"Unemployed";24;"9";22515;"1";"T";33,96774;3836,957
"Female";"D";"Small";"Unemployed";27;"5";5795;"0";"U";38,77084;870,0019
"Male";"F";"Small";"Self-employed";40;"9";3950;"1";"Q";91,28099;553,2381
"Male";"A";"Medium";"Employed";52;"20";6085;"1";"R";276,99502;1686,335
"Male";"B";"Medium";"Housewife";35;"19";22670;"0";"L";51,09148;283,5536
"Male";"E";"Medium";"Self-employed";46;"12";28125;"1";"P";30,62119;1492,584
"Male";"B";"Large";"Employed";42;"12";25625;"0";"R";260,36019;448,9109
"Female";"A";"Small";"Self-employed";77;"8";15605;"0";"L";63,89431;290,6389
"Male";"D";"Large";"Employed";29;"8";5870;"0";"N";137,81518;1211,759
"Male";"B";"Small";"Employed";45;"16";9400;"1";"M";156,10423;1368,249
"Male";"E";"Medium";"Employed";84;"19";11020;"0";"T";24,81698;200,4768
"Male";"E";"Small";"Unemployed";25;"4";29285;"0";"L";84,22904;976,976
"Male";"C";"Small";"Housewife";49;"12";9400;"0";"S";24,13748;435,3438
"Male";"A";"Medium";"Unemployed";35;"14";129170;"0";"U";88,29015;334,3783
"Male";"A";"Large";"Employed";22;"10";16695;"0";"R";240,0004;2168,335
"Male";"D";"Small";"Employed";46;"8";23935;"0";"R";259,00406;234,7433
"Male";"D";"Small";"Housewife";26;"5";5305;"0";"R";236,39938;1043,555
"Male";"D";"Small";"Retired";68;"13";9980;"1";"P";29,43246;455,5049
"Male";"D";"Small";"Unemployed";33;"10";24930;"1";"R";232,90298;1040,895
"Male";"B";"Small";"Employed";25;"18";21315;"1";"L";56,11415;1372,265
"Female";"C";"Small";"Employed";23;"16";13330;"0";"T";28,96459;5176,073
"Male";"B";"Small";"Housewife";23;"1";9820;"0";"R";223,30857;25,9662
"Male";"C";"Medium";"Employed";18;"17";6505;"0";"U";114,88158;882,3194
"Male";"A";"Large";"Employed";19;"4";110475;"0";"S";26,27362;2246,877
"Male";"A";"Large";"Employed";30;"1";1345;"0";"L";63,17028;1581,064
"Female";"C";"Small";"Unemployed";24;"17";20070;"0";"S";26,27362;2108,747
"Male";"D";"Small";"Housewife";29;"9";14350;"1";"L";63,82887;349,6125
"Male";"B";"Large";"Housewife";53;"19";4030;"1";"S";24,01925;255,4295
"Male";"F";"Small";"Housewife";28;"10";13055;"0";"Q";160,34357;389,3853
"Male";"D";"Large";"Unemployed";28;"9";24200;"1";"M";190,05156;8863,425
"Male";"A";"Medium";"Employed";38;"16";39970;"0";"O";23,46029;4388,193
"Male";"E";"Small";"Employed";26;"11";6365;"0";"R";240,0004;1328,195
"Male";"A";"Medium";"Employed";84;"12";16535;"0";"P";25,62227;610,2055
"Female";"B";"Large";"Housewife";33;"12";103455;"0";"R";284,99912;737,2845
"Male";"D";"Medium";"Unemployed";26;"11";4135;"0";"Q";147,96906;3109,382
"Female";"B";"Medium";"Unemployed";20;"16";4910;"0";"Q";169,52915;2500,225
"Male";"A";"Small";"Unemployed";39;"10";32230;"1";"O";25,14133;279,2326
"Female";"F";"Medium";"Self-employed";52;"10";6550;"1";"R";270,46323;1568,935
"Male";"A";"Small";"Self-employed";28;"9";15605;"1";"Q";211,83095;585,3861
"Female";"A";"Medium";"Employed";34;"2";22610;"1";"S";26,27362;2475,205
"Male";"B";"Large";"Self-employed";75;"17";5435;"1";"L";83,90454;439,8512
"Female";"F";"Medium";"Employed";75;"4";17185;"0";"R";258,92373;14972,38
"Male";"E";"Small";"Unemployed";21;"7";9670;"0";"Q";129,31561;3223,055
"Male";"F";"Medium";"Employed";22;"6";4640;"1";"N";109,63189;987,2604
"Male";"F";"Large";"Housewife";34;"14";16370;"1";"Q";123,01993;164,1719
"Male";"F";"Small";"Employed";56;"16";15760;"1";"Q";169,52915;49,01059
"Female";"C";"Small";"Employed";37;"16";29700;"1";"N";71,18028;82,33301
"Female";"A";"Medium";"Employed";47;"3";8685;"1";"Q";138,50667;11061,49
"Male";"D";"Medium";"Unemployed";33;"14";46935;"0";"Q";157,24558;1838,711
"Female";"D";"Small";"Employed";18;"12";16810;"0";"Q";182,36793;139,6214
"Male";"E";"Large";"Unemployed";32;"6";7220;"1";"L";69,88927;17929,96
"Female";"C";"Medium";"Unemployed";22;"7";8875;"0";"Q";150,22396;1934,278
"Male";"D";"Large";"Self-employed";54;"13";29500;"0";"L";71,66099;1350,265
"Male";"E";"Large";"Housewife";39;"13";19105;"1";"R";221,7064;0,4482737
"Female";"E";"Small";"Employed";32;"12";6125;"1";"M";156,10423;69,81259
"Male";"B";"Medium";"Employed";45;"20";45455;"1";"M";162,93247;1928,426
"Male";"B";"Medium";"Unemployed";50;"16";118365;"0";"Q";202,53359;175,2733
"Male";"B";"Small";"Unemployed";21;"10";33620;"0";"Q";149,99781;1610,722
"Female";"A";"Large";"Housewife";21;"1";6110;"1";"S";37,31536;6443,914
"Female";"A";"Small";"Unemployed";41;"5";5745;"1";"N";88,89623;407,5819
"Male";"D";"Small";"Housewife";21;"9";17700;"0";"N";43,18967;12498,82
"Male";"B";"Small";"Housewife";18;"9";6615;"0";"T";23,97168;49,10779
"Male";"A";"Large";"Self-employed";46;"16";18765;"1";"R";221,7064;28215,32
"Female";"F";"Small";"Unemployed";20;"3";39935;"0";"Q";132,79227;405,0872
"Female";"D";"Medium";"Self-employed";51;"11";19085;"1";"U";61,79476;722,0961
"Male";"D";"Small";"Self-employed";45;"11";118920;"1";"Q";140,41083;14617,24
"Male";"A";"Large";"Self-employed";50;"16";24160;"0";"R";221,7064;2616,318
"Male";"A";"Small";"Unemployed";42;"17";9550;"0";"S";38,33661;4904,681
"Male";"A";"Medium";"Self-employed";20;"15";10130;"0";"L";76,50537;24,89743
"Male";"A";"Medium";"Housewife";22;"12";20595;"0";"S";24,13748;2020,003
"Female";"D";"Large";"Housewife";44;"10";9660;"0";"U";114,88158;2476,529
"Male";"D";"Small";"Unemployed";27;"17";21510;"0";"L";81,90994;1533,265
"Male";"A";"Small";"Retired";72;"13";4170;"1";"L";57,06268;910,8578
"Male";"A";"Medium";"Housewife";32;"18";22500;"0";"R";276,9455;168,7434
"Male";"D";"Small";"Housewife";24;"9";18800;"1";"S";25,26138;174,1921
"Male";"B";"Small";"Housewife";52;"19";9120;"1";"Q";138,50667;831,3554
"Male";"C";"Small";"Self-employed";24;"18";29765;"1";"S";17,11532;19914,37
"Male";"B";"Medium";"Housewife";36;"15";46020;"0";"T";23,97168;308,393
"Male";"A";"Small";"Self-employed";24;"14";106325;"0";"Q";148,56121;1523,085
"Female";"D";"Medium";"Employed";43;"17";106425;"1";"R";180,08313;53,51901
"Male";"B";"Large";"Retired";64;"17";6370;"1";"O";36,90717;107,8311
"Male";"A";"Medium";"Housewife";75;"15";11030;"0";"N";71,18028;100,716
"Female";"A";"Medium";"Employed";19;"14";8125;"1";"L";129,67795;1240,552
"Male";"E";"Large";"Employed";29;"18";28985;"0";"Q";239,45517;1026,658
"Male";"B";"Large";"Employed";18;"14";22610;"1";"Q";211,83095;2435,202
"Male";"B";"Large";"Employed";34;"10";6110;"0";"O";32,92395;340,2355
"Female";"F";"Medium";"Employed";43;"11";25190;"1";"O";30,85366;13337,42
"Male";"D";"Small";"Housewife";52;"16";23100;"1";"R";222,71139;266,1109
"Male";"C";"Large";"Employed";35;"1";21215;"0";"O";19,20952;418,8179
"Male";"B";"Small";"Employed";41;"14";114985;"0";"Q";139,63728;616,3938
"Male";"A";"Medium";"Housewife";35;"17";48830;"1";"R";275,09234;18,89457
"Male";"A";"Medium";"Self-employed";21;"11";4720;"0";"U";137,88733;2993,859
"Male";"C";"Medium";"Self-employed";29;"20";7675;"0";"Q";95,69355;835,5538
"Female";"A";"Large";"Self-employed";66;"14";9780;"1";"L";71,62174;1123,221
"Male";"B";"Small";"Employed";38;"8";13035;"1";"Q";129,31561;177,5973
"Male";"E";"Small";"Self-employed";83;"8";21535;"1";"O";32,92395;5705,89
"Female";"D";"Small";"Employed";77;"12";23260;"1";"M";201,65691;1546,081
"Male";"A";"Large";"Housewife";60;"9";14235;"1";"M";222,69298;9422,163
"Male";"F";"Medium";"Housewife";42;"18";27760;"0";"Q";182,36793;102,4969
"Male";"B";"Medium";"Self-employed";44;"15";17995;"1";"R";258,92373;4238,632
"Male";"C";"Medium";"Housewife";23;"9";6910;"1";"R";258,92373;1768,654
"Male";"E";"Small";"Unemployed";26;"17";18225;"0";"U";91,54176;266,1179
"Male";"C";"Small";"Unemployed";24;"11";23685;"0";"R";282,33448;5724,635
"Male";"A";"Small";"Employed";24;"13";8845;"0";"P";24,82653;2358,384
"Male";"A";"Small";"Self-employed";41;"14";24925;"1";"Q";239,45517;652,0961
"Female";"A";"Small";"Unemployed";18;"14";22715;"0";"M";222,69298;2218,973
"Male";"B";"Small";"Self-employed";19;"11";7865;"0";"Q";123,01993;162,6059
"Female";"D";"Large";"Retired";54;"8";18130;"1";"R";232,90298;7512,023
"Male";"F";"Small";"Housewife";44;"18";28200;"1";"S";29,94861;1223,21
"Male";"C";"Medium";"Employed";32;"12";24265;"0";"R";272,96699;617,7397
"Male";"A";"Small";"Unemployed";39;"18";4580;"1";"U";33,2943;1151,838
"Male";"A";"Medium";"Unemployed";39;"14";35800;"0";"M";184,47852;1941,732
"Male";"C";"Medium";"Housewife";31;"7";12335;"1";"Q";140,41083;3761,101
"Female";"E";"Large";"Housewife";32;"9";6100;"0";"M";216,4916;296,1468
"Male";"B";"Medium";"Housewife";26;"7";7935;"0";"R";284,99912;11340,3
"Female";"E";"Large";"Employed";23;"12";17980;"0";"U";103,9494;472,8363
"Male";"A";"Large";"Housewife";74;"16";35595;"0";"Q";148,49451;1543,063
"Male";"B";"Small";"Housewife";42;"19";14000;"1";"R";238,24041;1840,555
"Male";"B";"Small";"Housewife";77;"6";6825;"0";"Q";138,50667;13104,91
"Male";"C";"Medium";"Employed";24;"11";12790;"0";"L";84,961;69,59138
"Male";"E";"Large";"Self-employed";41;"14";7775;"1";"O";25,14133;58,68145
"Male";"C";"Medium";"Housewife";42;"9";4120;"1";"L";57,06268;498,6612
"Male";"C";"Large";"Self-employed";54;"14";7385;"1";"R";238,24041;20,79275
"Male";"E";"Large";"Retired";72;"16";37955;"1";"O";26,41407;30178,73
"Male";"B";"Medium";"Employed";45;"3";8905;"0";"P";27,58599;1371,633
"Female";"D";"Large";"Employed";26;"8";8825;"0";"L";63,50811;1483,214
"Female";"A";"Large";"Self-employed";71;"10";24425;"1";"R";245,33115;291,6297
"Female";"F";"Large";"Employed";26;"8";7260;"1";"N";65,29515;1478,792
"Male";"C";"Medium";"Self-employed";23;"8";18775;"0";"L";67,56458;313,6353
"Male";"C";"Small";"Employed";22;"11";15905;"1";"Q";140,41083;78,60455
"Female";"B";"Small";"Housewife";58;"12";27815;"0";"Q";161,43895;231,5066
"Female";"C";"Medium";"Self-employed";20;"11";12790;"0";"R";245,33115;3197,272
"Female";"D";"Large";"Unemployed";30;"12";14355;"1";"R";223,30857;367,6677
"Male";"C";"Medium";"Unemployed";38;"6";21115;"1";"S";24,01925;155,5239
"Male";"E";"Medium";"Housewife";19;"15";25060;"1";"L";69,70103;2369,005
"Male";"A";"Medium";"Employed";21;"7";9580;"1";"P";24,01754;1352,2
"Female";"A";"Small";"Employed";19;"6";23995;"1";"L";85,63167;2040,306
"Male";"A";"Medium";"Housewife";31;"13";27280;"1";"R";208,81644;293,0546
"Female";"A";"Medium";"Employed";29;"16";24310;"1";"M";190,05156;568,8467
"Male";"A";"Medium";"Employed";42;"20";36415;"0";"R";249,78357;1027,436
"Male";"D";"Small";"Self-employed";36;"11";24395;"0";"L";85,63167;2523,436
"Female";"D";"Large";"Unemployed";18;"13";10160;"0";"U";103,9494;1161,258
"Male";"B";"Medium";"Unemployed";28;"1";8120;"0";"L";63,52111;2797,311
"Male";"A";"Large";"Housewife";35;"12";43575;"0";"M";102,81888;1239,935
"Male";"A";"Medium";"Employed";20;"14";26700;"0";"U";99,17167;7,009051
"Male";"B";"Medium";"Self-employed";44;"13";27850;"1";"R";295,79709;6247,44
"Male";"C";"Medium";"Housewife";29;"10";9805;"0";"L";61,56399;58,59188
"Male";"A";"Medium";"Employed";18;"4";29315;"0";"L";67,42479;1657,874
"Male";"C";"Medium";"Self-employed";33;"6";22010;"1";"T";37,6352;18704,16
"Female";"D";"Large";"Self-employed";47;"18";14890;"0";"Q";112,40479;2005,352
"Male";"B";"Large";"Unemployed";37;"19";17980;"1";"T";23,97168;1397,828
"Female";"D";"Small";"Unemployed";37;"6";5695;"1";"N";88,89623;259,655
"Female";"B";"Large";"Self-employed";88;"16";19850;"1";"L";75,62346;1062,996
"Female";"D";"Large";"Housewife";40;"5";6370;"1";"Q";83,76264;836,6652
"Female";"B";"Medium";"Employed";38;"17";120140;"1";"T";30,79695;163,0209
"Male";"D";"Small";"Employed";24;"9";2220;"0";"R";272,96699;1005,012
"Male";"C";"Large";"Employed";37;"12";28650;"1";"R";259,00406;6,02009
"Male";"A";"Small";"Self-employed";61;"15";44345;"1";"Q";95,69355;335,9245
"Male";"B";"Large";"Employed";40;"2";2890;"1";"M";190,05156;605,4277
"Female";"B";"Small";"Employed";39;"7";3770;"0";"N";113,22483;166,0265
"Female";"D";"Medium";"Unemployed";27;"12";16115;"1";"L";66,94555;1665,462
"Male";"B";"Large";"Housewife";51;"8";11315;"0";"R";223,30857;1725,44
"Female";"B";"Large";"Self-employed";37;"16";15435;"1";"Q";222,73537;91,33382
"Female";"D";"Medium";"Housewife";43;"7";16670;"1";"L";61,69064;725,9981
"Male";"E";"Large";"Self-employed";34;"16";15915;"0";"Q";160,34357;1140,22
"Male";"C";"Small";"Housewife";22;"14";16120;"0";"R";248,51212;1624,809
"Female";"F";"Small";"Unemployed";46;"9";8700;"1";"U";137,88733;1289,888
"Male";"E";"Large";"Retired";63;"11";19285;"1";"R";295,79709;594,026
"Male";"F";"Small";"Employed";31;"10";16985;"0";"Q";189,97302;1689,766
