"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Female";"F";"Large";"Retired";69;"6";18285;"1";"R";276,9454965;867,154899346217
"Female";"A";"Large";"Employed";55;"6";13905;"1";"R";258,9237292;681,28052826752
"Male";"B";"Large";"Retired";71;"4";8345;"1";"R";256,6405915;1012,42091076159
"Male";"B";"Large";"Housewife";46;"6";45045;"0";"P";28,95139071;735,388226553017
"Female";"F";"Small";"Employed";21;"16";25510;"0";"Q";182,367931;552,950472857711
"Female";"B";"Small";"Housewife";32;"16";43280;"1";"Q";91,28099321;387,923433768033
"Female";"C";"Small";"Employed";33;"12";9215;"1";"R";223,3085718;559,952731187291
"Male";"A";"Medium";"Housewife";75;"16";1300;"1";"T";28,51184808;406,09027491024
"Male";"D";"Small";"Self-employed";19;"9";11990;"0";"R";282,3344767;1116,25826108627
"Male";"F";"Large";"Unemployed";70;"7";10915;"1";"T";33,96774033;552,313954030428
"Male";"B";"Large";"Employed";18;"4";6685;"1";"L";58,30755679;682,992646519521
"Male";"F";"Small";"Self-employed";58;"16";18550;"1";"R";251,432848;682,216537299176
"Male";"B";"Large";"Retired";70;"11";1845;"1";"R";272,9669948;833,603585523441
"Male";"B";"Medium";"Employed";44;"2";9960;"0";"L";66,11361207;719,343618326329
"Female";"A";"Medium";"Self-employed";41;"13";3630;"1";"R";245,331155;725,244199266921
"Male";"A";"Large";"Housewife";47;"8";16025;"1";"O";31,48099884;574,427652429443
"Male";"F";"Medium";"Retired";74;"14";23300;"0";"S";23,58652635;758,392029591658
"Male";"C";"Medium";"Employed";37;"11";10225;"1";"L";51,4116382;467,999770661115
"Male";"A";"Small";"Employed";36;"12";20690;"0";"R";185,8513852;742,970211574464
"Female";"B";"Large";"Retired";52;"9";21005;"0";"R";270,7883545;995,647271323968
"Male";"A";"Medium";"Employed";23;"10";19920;"0";"L";67,42478707;672,020401480631
"Male";"A";"Large";"Self-employed";34;"6";8460;"0";"Q";129,8552354;980,996249551054
"Male";"F";"Medium";"Self-employed";20;"9";18705;"0";"U";59,40378524;736,038776248206
"Female";"B";"Small";"Employed";30;"6";8045;"0";"M";156,1042255;836,364736662432
"Female";"A";"Small";"Employed";32;"11";11490;"0";"L";57,0415314;495,926889251505
"Female";"A";"Medium";"Unemployed";32;"3";16715;"1";"R";223,3475567;955,422866375849
"Female";"E";"Medium";"Unemployed";24;"10";9585;"0";"L";69,70102973;678,895834010287
"Male";"C";"Medium";"Self-employed";35;"12";25565;"1";"O";34,93212226;684,94076844958
"Male";"B";"Large";"Unemployed";39;"2";28685;"1";"R";259,0040603;1089,00994239209
"Female";"F";"Large";"Housewife";47;"6";13455;"1";"Q";169,7885554;504,580105416544
"Male";"B";"Medium";"Employed";43;"12";18405;"0";"P";43,84379769;704,467898924889
"Male";"D";"Medium";"Housewife";38;"15";23995;"0";"P";34,10399662;600,081686886344
"Male";"D";"Large";"Self-employed";34;"10";6005;"0";"R";223,3475567;893,810424607013
"Male";"D";"Small";"Self-employed";56;"8";5105;"0";"R";251,432848;975,982871306266
"Female";"D";"Small";"Self-employed";22;"14";33645;"1";"Q";98,10372854;507,410834709915
"Male";"D";"Small";"Housewife";35;"16";15100;"0";"N";100,833778;649,011683408943
"Male";"B";"Small";"Retired";70;"4";11380;"1";"R";248,5121203;1019,74601029148
"Male";"D";"Large";"Retired";59;"5";16625;"0";"N";59,92134979;999,379560386076
"Female";"B";"Small";"Employed";25;"16";22500;"0";"L";67,42478707;522,51988179053
"Male";"A";"Small";"Housewife";25;"6";1460;"1";"L";79,1594481;663,439358856564
"Male";"B";"Small";"Housewife";38;"1";2490;"1";"T";30,79319816;518,629573908849
"Female";"A";"Small";"Self-employed";47;"6";8475;"1";"Q";212,4247054;780,486178100489
"Female";"D";"Medium";"Unemployed";56;"20";31595;"1";"Q";185,1345389;663,478021856928
"Male";"A";"Large";"Retired";53;"10";9575;"1";"Q";124,3443471;720,808142297198
"Female";"B";"Large";"Self-employed";46;"11";6710;"1";"L";57,06267756;493,835432992567
"Male";"B";"Large";"Housewife";57;"9";27730;"0";"T";31,98800317;570,159818876725
"Male";"B";"Small";"Employed";34;"12";9685;"0";"L";58,81986821;633,712905885722
"Male";"A";"Medium";"Housewife";47;"8";3705;"0";"M";201,6569069;826,579341511259
"Female";"D";"Medium";"Employed";22;"20";9100;"0";"R";276,9454965;841,334767038304
"Male";"C";"Small";"Unemployed";22;"12";23625;"1";"R";232,9029787;925,610009185041
"Female";"D";"Small";"Housewife";35;"10";12365;"1";"M";141,0368682;462,951003437573
"Male";"B";"Medium";"Employed";18;"17";13480;"0";"P";27,20106876;837,452202893481
"Male";"C";"Small";"Unemployed";32;"13";19730;"1";"Q";171,3729361;754,30231606784
"Male";"C";"Large";"Unemployed";32;"12";15350;"1";"S";15,8925395;777,884138746109
"Male";"D";"Medium";"Unemployed";30;"7";18100;"0";"L";68,37942919;731,903802466676
"Male";"B";"Small";"Employed";26;"3";5620;"1";"P";24,82652767;772,76108146955
"Female";"B";"Small";"Self-employed";34;"6";16975;"1";"L";61,56398846;706,060926544291
"Female";"A";"Small";"Self-employed";20;"12";2835;"0";"M";99,28308074;786,275532294801
"Male";"A";"Large";"Unemployed";41;"16";31170;"1";"Q";169,7885554;693,969176077694
"Male";"A";"Medium";"Housewife";31;"13";29710;"1";"M";156,6298557;607,763981330221
"Male";"B";"Medium";"Housewife";29;"14";11605;"1";"O";31,06929242;538,736428880619
"Male";"B";"Small";"Housewife";51;"12";20645;"0";"M";148,9956325;646,201725490753
"Male";"B";"Large";"Unemployed";43;"6";7700;"1";"R";232,9029787;1109,40542069835
"Male";"C";"Medium";"Housewife";38;"9";15440;"0";"R";285,6217445;798,647553103246
"Male";"B";"Large";"Retired";71;"8";4355;"1";"L";63,89430992;743,827170919386
"Male";"E";"Medium";"Self-employed";20;"1";21890;"1";"Q";239,4551701;767,207615402633
"Male";"E";"Large";"Housewife";31;"13";25615;"1";"M";222,6929824;582,234385873172
"Male";"B";"Small";"Employed";21;"1";8245;"0";"Q";148,4018477;718,81813265809
"Female";"C";"Large";"Employed";50;"11";19120;"1";"O";37,74768396;404,355199361222
"Male";"C";"Small";"Housewife";40;"18";8790;"0";"Q";149,997808;500,654939337872
"Male";"B";"Small";"Employed";55;"8";4080;"0";"Q";95,69355223;664,136089721052
"Male";"B";"Small";"Self-employed";40;"7";7845;"1";"O";27,68609024;663,214941159478
"Female";"C";"Medium";"Retired";67;"13";17870;"1";"L";66,65715225;526,41158988172
"Male";"A";"Medium";"Housewife";40;"13";7745;"0";"Q";139,2056697;595,745247275673
"Female";"A";"Small";"Unemployed";48;"11";16550;"1";"T";30,79319816;561,059263912102
"Male";"B";"Large";"Retired";74;"8";3390;"1";"O";30,5989837;798,143694392159
"Male";"A";"Small";"Unemployed";37;"8";20530;"1";"L";55,96459579;801,729131630348
"Male";"E";"Large";"Employed";24;"11";20405;"0";"P";24,32094795;592,258670056211
"Male";"E";"Medium";"Employed";31;"5";7170;"0";"L";66,65715225;647,521508763438
"Female";"A";"Medium";"Housewife";36;"7";19305;"1";"R";291,3194903;553,127739710725
"Male";"D";"Small";"Employed";30;"1";10795;"0";"R";284,9991194;804,802328676971
"Female";"B";"Medium";"Unemployed";45;"4";42620;"1";"N";137,8151761;966,988105543234
"Female";"A";"Large";"Housewife";28;"13";8820;"0";"R";258,9237292;660,936003253764
"Female";"D";"Small";"Housewife";19;"5";7295;"1";"Q";222,2151274;565,872183660498
"Male";"A";"Large";"Employed";40;"8";22455;"0";"R";290,1327193;964,4845596552
"Female";"D";"Large";"Self-employed";38;"10";15155;"1";"Q";148,4945135;539,943592825807
"Male";"A";"Medium";"Retired";67;"14";23610;"1";"L";87,14669097;640,339694047291
"Male";"B";"Small";"Employed";56;"16";13300;"0";"U";121,5870219;522,527323848731
"Female";"A";"Medium";"Self-employed";53;"11";3870;"1";"R";291,3194903;690,624491296447
"Male";"A";"Medium";"Housewife";43;"16";47350;"1";"Q";168,6499611;481,614247495011
"Male";"D";"Small";"Unemployed";32;"8";12465;"1";"R";258,9237292;1032,31448856504
"Female";"D";"Small";"Unemployed";27;"19";10395;"1";"N";43,18966881;675,943665368142
"Male";"A";"Large";"Employed";59;"3";6955;"1";"O";34,93212226;624,928830445959
"Female";"F";"Large";"Housewife";20;"17";20255;"0";"Q";237,675525;636,369074174556
"Male";"A";"Medium";"Self-employed";33;"12";22675;"0";"P";28,38649426;866,539362066636
"Female";"E";"Medium";"Unemployed";20;"15";18430;"0";"R";282,3344767;966,785235167145
"Male";"A";"Medium";"Employed";32;"6";2865;"1";"L";73,26206886;699,319273095573
"Male";"E";"Large";"Retired";71;"6";14600;"0";"Q";139,637282;851,010040499929
"Male";"E";"Medium";"Unemployed";36;"12";39185;"1";"O";49,11503947;701,219656951036
"Female";"D";"Large";"Housewife";31;"6";24350;"1";"N";137,8151761;671,03152433693
"Male";"A";"Small";"Employed";49;"14";46960;"1";"O";32,6541392;505,066125984981
"Male";"A";"Large";"Employed";47;"5";16235;"0";"L";58,91132801;643,836383762487
"Male";"E";"Large";"Retired";71;"8";7890;"1";"R";145,223003;734,815345192673
"Male";"F";"Small";"Housewife";54;"4";9845;"0";"Q";114,1413271;589,063524288274
"Female";"E";"Small";"Housewife";35;"17";8025;"1";"T";35,78808354;429,967208143679
"Male";"E";"Large";"Unemployed";30;"5";17510;"1";"L";50,1264516;703,373873867248
"Female";"A";"Small";"Housewife";37;"9";45710;"0";"U";76,98652096;457,073308293848
"Male";"F";"Large";"Unemployed";45;"16";26395;"0";"P";43,84379769;765,965206054338
"Female";"A";"Medium";"Employed";29;"14";23205;"1";"U";123,969842;440,641575792219
"Male";"D";"Medium";"Unemployed";45;"8";8370;"1";"M";139,2830008;868,184211262289
"Female";"D";"Small";"Employed";25;"13";3315;"0";"R";293,5560359;720,48315954771
"Male";"A";"Medium";"Employed";39;"9";45325;"1";"U";58,60474559;493,561839953573
"Male";"B";"Large";"Self-employed";56;"12";4240;"1";"R";272,9669948;827,163958636686
"Female";"B";"Small";"Self-employed";43;"9";20325;"0";"Q";211,8309492;792,203744430372
"Female";"A";"Medium";"Self-employed";35;"5";29505;"0";"L";57,29188508;721,32104554064
"Male";"B";"Medium";"Employed";23;"8";1800;"0";"S";25,91743539;923,918636516233
"Male";"B";"Large";"Self-employed";39;"2";9385;"1";"T";33,96774033;804,126159896165
"Male";"B";"Medium";"Employed";38;"9";3560;"0";"R";272,9669948;926,302638928952
"Male";"A";"Small";"Housewife";57;"19";46775;"1";"L";45,52113373;399,950740271089
"Female";"A";"Medium";"Retired";54;"7";12925;"0";"Q";123,0199289;665,522113011522
"Male";"D";"Small";"Self-employed";54;"14";15450;"0";"U";125,1320458;595,430440888509
"Male";"B";"Small";"Employed";47;"18";23060;"1";"M";107,8170529;509,438483630329
"Male";"C";"Medium";"Unemployed";23;"5";1440;"0";"Q";148,5612071;1025,27500555424
"Female";"A";"Medium";"Housewife";30;"10";8345;"0";"U";121,5870219;501,07283081577
"Male";"C";"Large";"Unemployed";45;"16";25105;"0";"M";102,818883;757,372697041018
"Male";"A";"Small";"Housewife";58;"5";18815;"1";"R";225,1417422;634,825598367153
"Male";"D";"Medium";"Self-employed";45;"6";23190;"1";"M";162,666477;882,02917345801
"Female";"A";"Medium";"Employed";32;"15";21290;"1";"Q";206,2302755;561,74448107648
"Male";"B";"Small";"Unemployed";44;"11";12500;"0";"S";33,73278519;891,314731578771
"Female";"E";"Medium";"Employed";42;"18";24325;"1";"T";22,24129416;359,879993983241
"Female";"D";"Small";"Housewife";35;"19";11920;"1";"Q";222,735365;440,556362933394
"Male";"A";"Small";"Retired";52;"13";3435;"0";"L";56,70111618;801,160206851889
"Male";"A";"Large";"Housewife";35;"15";21210;"1";"R";185,8513852;597,328091275557
"Female";"F";"Small";"Unemployed";27;"10";28660;"0";"R";293,5560359;969,703466784597
"Male";"B";"Large";"Self-employed";49;"14";32060;"1";"R";275,2822626;792,84223560591
"Male";"A";"Large";"Employed";25;"11";8060;"0";"T";35,78808354;639,821708499655
"Female";"C";"Medium";"Self-employed";40;"5";2855;"1";"R";236,3993842;773,889647748611
"Female";"A";"Medium";"Housewife";44;"7";2590;"1";"U";123,969842;376,817478412633
"Male";"D";"Large";"Retired";66;"14";4720;"0";"P";31,88091224;732,063439119449
"Male";"B";"Large";"Employed";23;"14";1210;"0";"L";32,72004014;599,941250603885
"Male";"E";"Large";"Self-employed";56;"11";4575;"0";"O";31,06929242;615,906214904038
"Male";"A";"Small";"Unemployed";29;"8";5050;"0";"Q";211,8309492;1168,78706862179
"Male";"A";"Small";"Unemployed";27;"4";1780;"0";"R";284,2162652;1421,39645609695
"Female";"E";"Medium";"Unemployed";19;"11";8195;"1";"U";121,5870219;543,527427041082
"Female";"B";"Small";"Employed";20;"3";14180;"0";"Q";171,3729361;776,172143720258
"Male";"A";"Medium";"Self-employed";41;"7";5395;"0";"U";103,9493988;672,09629214208
"Male";"B";"Large";"Employed";57;"6";6220;"0";"L";71,66099406;706,299889641942
"Male";"A";"Small";"Employed";38;"15";7900;"1";"N";59,8409496;687,855742155944
"Male";"C";"Medium";"Employed";66;"15";23550;"0";"L";57,0415314;516,7285609454
"Female";"D";"Medium";"Self-employed";21;"9";9845;"1";"R";222,711392;752,274297944001
"Female";"A";"Large";"Retired";46;"13";29020;"0";"L";71,51212062;690,635771458387
"Female";"A";"Small";"Retired";73;"7";49770;"1";"L";50,35184483;477,56006465277
"Female";"B";"Large";"Retired";61;"6";16310;"1";"Q";144,998902;756,790183104509
"Male";"B";"Medium";"Unemployed";39;"19";5345;"0";"Q";124,2334338;827,344971098973
"Female";"C";"Medium";"Housewife";51;"11";11505;"0";"Q";182,367931;455,397493005585
"Male";"A";"Small";"Unemployed";37;"9";14585;"0";"T";28,13630298;911,280072622809
"Female";"B";"Medium";"Self-employed";25;"3";17540;"1";"Q";237,675525;895,178617342229
"Female";"F";"Medium";"Housewife";43;"13";16880;"0";"L";106,5803023;467,741676749096
"Male";"B";"Large";"Housewife";71;"15";13865;"1";"N";109,6318854;578,811701126533
"Male";"B";"Medium";"Retired";52;"10";8075;"1";"Q";211,8309492;866,084825460788
"Female";"A";"Large";"Employed";25;"9";20055;"0";"Q";208,6667182;677,435720154182
"Male";"E";"Large";"Unemployed";49;"5";8540;"0";"P";27,92054451;854,730583110402
"Female";"A";"Medium";"Unemployed";31;"10";17135;"0";"S";32,15775954;860,564317295392
"Female";"E";"Small";"Housewife";26;"8";16735;"0";"Q";174,6445246;580,145413364125
"Male";"E";"Large";"Retired";61;"17";23280;"0";"M";162,666477;893,691208194122
"Male";"C";"Medium";"Unemployed";60;"12";15395;"0";"U";61,79475865;630,350578734051
"Male";"A";"Medium";"Housewife";23;"7";3340;"0";"O";25,22514012;618,798373528603
"Male";"A";"Small";"Employed";20;"13";41120;"0";"M";201,6569069;846,539879776723
"Male";"C";"Large";"Employed";35;"13";16870;"0";"S";27,86273727;672,112987746118
"Female";"E";"Small";"Housewife";21;"7";7030;"0";"T";28,51184808;454,294044706934
"Male";"C";"Large";"Retired";49;"11";27830;"1";"L";45,66982293;594,310040490266
"Female";"F";"Medium";"Retired";47;"20";5820;"0";"Q";99,6400095;784,322447788379
"Male";"A";"Small";"Unemployed";28;"12";7850;"0";"R";200,6565503;1059,22864858894
"Female";"C";"Medium";"Self-employed";42;"14";10180;"1";"L";61,11231366;489,016859492255
"Male";"F";"Large";"Housewife";50;"11";48045;"0";"M";156,6298557;543,961368982539
"Female";"D";"Large";"Self-employed";60;"3";20020;"1";"L";63,5211087;536,613345615215
"Male";"B";"Large";"Unemployed";20;"16";8865;"0";"R";296,4319078;1178,03873351367
"Male";"B";"Medium";"Retired";75;"11";11965;"1";"L";87,83581964;625,862268652038
"Male";"F";"Large";"Housewife";38;"9";10890;"1";"Q";129,3156084;499,427034175983
"Male";"D";"Medium";"Housewife";44;"14";27900;"0";"L";50,01092548;463,567232812208
"Male";"B";"Large";"Self-employed";50;"17";11180;"1";"Q";124,3443471;688,388834389626
"Female";"A";"Medium";"Retired";57;"8";4475;"1";"P";39,45913644;778,27984481591
"Male";"D";"Small";"Unemployed";22;"14";23130;"0";"R";285,6217445;1059,38470468909
"Male";"D";"Large";"Employed";38;"14";1965;"1";"Q";148,4018477;490,335121783995
"Female";"A";"Medium";"Housewife";25;"10";1310;"1";"S";32,15775954;536,121451118595
"Female";"E";"Medium";"Self-employed";32;"11";13690;"0";"Q";189,9730181;631,546640511881
"Female";"B";"Medium";"Housewife";42;"8";18665;"1";"N";77,49504574;620,032802638016
"Male";"A";"Medium";"Housewife";58;"12";24415;"1";"Q";139,2056697;471,113617779282
"Female";"C";"Small";"Unemployed";34;"12";48190;"0";"U";112,8034383;632,034859614111
"Female";"C";"Medium";"Self-employed";70;"19";3265;"0";"Q";222,2151274;603,613643123045
"Male";"B";"Small";"Employed";28;"9";18990;"0";"R";256,6405915;926,76014938253
"Male";"B";"Small";"Housewife";38;"13";11360;"1";"L";44,92088199;478,136646244728
"Male";"D";"Medium";"Housewife";29;"14";7335;"1";"L";68,97630254;450,564523255583
"Male";"A";"Medium";"Unemployed";18;"12";15465;"0";"S";31,81625935;1070,21211582235
"Female";"B";"Large";"Employed";34;"9";21080;"1";"Q";171,3729361;539,604405684384
"Male";"E";"Large";"Self-employed";35;"5";8340;"0";"R";272,9669948;1036,09133697478
"Female";"B";"Large";"Retired";70;"8";8970;"1";"L";66,94554904;635,862061488464
"Male";"E";"Large";"Retired";55;"13";15155;"0";"L";76,50537468;704,567100538313
"Male";"C";"Medium";"Self-employed";34;"5";29640;"1";"O";19,20951704;753,970879581225
"Male";"B";"Large";"Housewife";42;"5";22120;"1";"R";208,8164363;667,676759087897
"Male";"A";"Medium";"Unemployed";18;"11";6715;"0";"L";44,92088199;825,950021415198
"Male";"D";"Medium";"Employed";41;"20";8520;"1";"S";33,80619296;669,877095977162
"Male";"A";"Small";"Housewife";35;"12";23365;"1";"R";260,3601885;661,983587753791
"Male";"A";"Small";"Retired";73;"13";21145;"1";"Q";239,4551701;771,458858453568
"Male";"B";"Small";"Employed";20;"4";8970;"0";"R";223,3475567;1022,06093544688
"Male";"C";"Large";"Retired";64;"10";7615;"1";"Q";222,2151274;751,239431315281
"Female";"D";"Medium";"Employed";45;"15";24915;"0";"U";125,1320458;469,928740060287
"Male";"A";"Large";"Employed";37;"11";16525;"0";"Q";110,9836779;573,557201857256
"Male";"B";"Medium";"Unemployed";41;"9";8150;"1";"P";27,20106876;850,242463102972
"Male";"D";"Medium";"Housewife";18;"3";16355;"0";"Q";222,735365;831,305165082612
"Male";"D";"Medium";"Housewife";38;"16";30355;"1";"Q";157,245582;450,412253172044
"Male";"A";"Large";"Housewife";62;"9";1940;"1";"P";27,92054451;510,592834536569
"Male";"C";"Small";"Housewife";30;"9";12985;"0";"R";297,3851697;837,218395706151
"Male";"B";"Small";"Unemployed";26;"16";26060;"0";"Q";138,5066713;855,100119215517
"Female";"B";"Medium";"Unemployed";49;"5";17630;"1";"Q";141,4896565;698,978720271859
"Male";"E";"Small";"Unemployed";42;"8";14045;"1";"P";33,26093405;798,991082845687
"Male";"A";"Small";"Employed";25;"17";6955;"1";"S";26,27361792;716,603664658985
"Male";"C";"Large";"Unemployed";41;"9";9480;"1";"T";32,4149606;727,102015694772
"Female";"B";"Small";"Housewife";39;"5";13090;"0";"T";30,79695284;576,911124251506
"Female";"D";"Large";"Housewife";57;"5";4575;"0";"L";68,9093508;449,682449156053
"Male";"D";"Small";"Self-employed";28;"17";12145;"1";"Q";148,3685156;726,043587105042
"Male";"C";"Medium";"Unemployed";41;"19";41830;"1";"M";162,9324677;760,067385905055
"Male";"C";"Large";"Housewife";52;"10";3520;"0";"Q";148,4945135;536,073436873842
"Male";"F";"Small";"Employed";31;"8";6085;"1";"Q";181,4165594;676,102523023191
"Female";"A";"Large";"Employed";44;"14";9270;"0";"P";23,12027888;524,43078976071
"Female";"D";"Small";"Employed";19;"11";21420;"0";"Q";125,9456252;504,913857019851
"Male";"D";"Large";"Housewife";59;"5";26800;"0";"Q";136,1308048;540,249333158492
"Male";"D";"Medium";"Self-employed";28;"13";18595;"1";"P";45,411434;717,277259265906
"Male";"D";"Large";"Retired";66;"16";32080;"0";"Q";185,1345389;710,373523658465
"Female";"C";"Large";"Retired";64;"7";42445;"1";"R";218,9832303;603,937808185753
"Male";"A";"Medium";"Self-employed";35;"8";12655;"0";"L";58,89468755;882,275160587928
"Male";"C";"Large";"Retired";65;"10";11055;"1";"T";28,51184808;652,436406654423
"Male";"B";"Medium";"Unemployed";23;"10";10390;"0";"L";58,89468755;903,789800532296
"Male";"D";"Small";"Housewife";55;"11";5790;"1";"R";185,8513852;465,600683021384
"Male";"B";"Medium";"Retired";49;"14";46760;"0";"Q";189,9730181;893,153935180437
"Male";"A";"Large";"Employed";68;"9";12805;"0";"O";36,14074742;606,640573387145
"Male";"A";"Medium";"Employed";26;"9";24900;"0";"Q";168,6499611;765,069685890146
"Female";"B";"Large";"Retired";47;"17";17835;"1";"L";64,53563007;656,993593030405
"Male";"A";"Small";"Self-employed";75;"15";25125;"1";"S";27,01981982;649,16466399129
"Male";"D";"Medium";"Employed";50;"12";15420;"0";"Q";222,735365;645,393374591879
"Female";"B";"Small";"Self-employed";59;"12";20375;"0";"Q";148,4945135;630,002190265312
"Female";"B";"Small";"Self-employed";51;"15";8685;"1";"Q";239,4551701;671,943958007367
"Female";"C";"Medium";"Self-employed";34;"11";18100;"1";"M";99,28308074;560,537937888041
"Male";"A";"Medium";"Housewife";35;"10";27920;"1";"Q";148,4018477;536,189741149951
"Female";"B";"Small";"Retired";46;"2";28175;"1";"S";24,01925056;841,138349690062
"Female";"A";"Small";"Self-employed";54;"10";29200;"1";"L";73,85052034;517,39142304524
"Male";"D";"Medium";"Employed";58;"9";23110;"1";"R";232,9029787;607,646957058855
"Male";"B";"Small";"Housewife";18;"7";11790;"0";"P";34,10399662;664,307493183325
"Male";"E";"Medium";"Employed";49;"13";8220;"1";"L";84,9609991;464,303858645757
"Male";"C";"Large";"Employed";18;"4";2825;"0";"Q";129,3156084;776,903371975145
"Female";"A";"Medium";"Self-employed";23;"11";7455;"0";"L";63,82886936;650,29325376251
"Male";"D";"Small";"Employed";21;"11";34920;"0";"N";113,2248348;763,246083575229
"Male";"B";"Small";"Retired";66;"15";15320;"1";"O";31,49451567;744,965238918855
"Female";"B";"Medium";"Employed";28;"15";23735;"1";"P";47,5930722;571,432162293494
"Female";"A";"Large";"Self-employed";51;"11";26000;"1";"Q";132,7922667;495,678531591611
"Male";"B";"Small";"Employed";53;"7";29670;"0";"Q";140,4108252;567,526372694046
"Male";"F";"Large";"Self-employed";46;"13";29765;"1";"R";200,6565503;697,418864109167
"Female";"D";"Large";"Unemployed";55;"4";8660;"0";"L";50,56640552;663,216519514985
"Male";"D";"Medium";"Employed";50;"3";6665;"1";"L";65,3447011;563,115481858271
"Male";"F";"Medium";"Housewife";48;"10";8310;"1";"R";245,331155;589,026545247503
"Male";"B";"Medium";"Employed";26;"8";21160;"0";"L";77,68823268;781,918230965246
"Male";"B";"Small";"Employed";33;"8";8370;"0";"M";153,4523215;898,326808437231
"Male";"B";"Large";"Unemployed";41;"1";23010;"1";"U";61,79475865;609,294811397793
"Female";"D";"Large";"Retired";51;"9";9815;"1";"L";67,42478707;576,409110650256
"Male";"A";"Small";"Employed";20;"11";49990;"0";"T";56,04309848;665,208147768233
"Male";"D";"Large";"Employed";23;"19";41310;"0";"R";296,4319078;786,08770719614
"Male";"A";"Small";"Employed";39;"11";9160;"0";"Q";182,367931;647,181285894587
"Male";"A";"Medium";"Employed";47;"4";7040;"1";"L";76,50537468;616,756496821619
"Female";"E";"Medium";"Housewife";19;"9";8535;"1";"R";222,711392;552,303834201235
"Male";"C";"Small";"Housewife";34;"13";25030;"0";"P";24,01754355;593,970736675545
"Male";"A";"Medium";"Employed";58;"9";11395;"1";"L";84,00797156;532,573591692737
"Female";"B";"Small";"Employed";21;"10";17135;"0";"R";272,9669948;796,15628079003
"Female";"D";"Medium";"Self-employed";25;"13";12830;"1";"L";64,53563007;540,782307791426
"Female";"C";"Large";"Self-employed";25;"9";8935;"0";"L";79,1594481;688,095942822969
"Male";"C";"Medium";"Retired";52;"11";17505;"1";"M";156,6298557;761,538397457375
"Male";"A";"Small";"Employed";52;"9";6235;"1";"L";84,9609991;545,167578125687
"Female";"D";"Small";"Employed";42;"9";6940;"1";"R";276,9454965;596,978231666516
"Female";"A";"Small";"Self-employed";34;"17";25720;"1";"O";36,25444122;659,517541846078
"Male";"C";"Medium";"Unemployed";51;"16";24000;"1";"Q";70,86106124;557,735764691131
"Male";"E";"Medium";"Employed";53;"8";9480;"0";"Q";181,4165594;670,748044389875
"Female";"A";"Large";"Self-employed";26;"1";25895;"1";"Q";114,1467007;572,005760680914
"Male";"A";"Small";"Housewife";25;"11";17020;"0";"L";73,25249905;565,342777336739
"Female";"D";"Medium";"Unemployed";21;"8";18040;"0";"R";276,3355652;1105,02585430109
"Female";"D";"Medium";"Housewife";40;"19";21235;"0";"R";234,675271;538,016679419955
"Female";"D";"Small";"Unemployed";21;"6";11785;"0";"Q";222,735365;1028,82219904776
"Female";"D";"Medium";"Housewife";31;"17";48870;"0";"Q";114,1467007;491,503532930229
"Female";"B";"Large";"Housewife";73;"12";4370;"1";"Q";171,3729361;393,256752256817
"Male";"E";"Medium";"Unemployed";38;"8";23970;"1";"M";156,6298557;882,955192842498
"Male";"E";"Large";"Self-employed";33;"13";24680;"1";"Q";91,45292269;564,736367011143
"Male";"C";"Large";"Housewife";29;"3";17355;"0";"L";63,50810856;656,65101792588
"Male";"D";"Small";"Self-employed";52;"2";7820;"1";"T";23,03273294;681,451127985335
"Male";"B";"Large";"Self-employed";45;"8";29265;"1";"M";107,8170529;811,797574700021
"Female";"D";"Small";"Employed";19;"4";21435;"0";"Q";129,8552354;638,478223065479
"Male";"A";"Small";"Self-employed";38;"11";4700;"1";"R";256,6405915;819,289311164383
"Female";"C";"Small";"Self-employed";24;"19";36945;"0";"L";68,39045202;606,899927254158
"Male";"B";"Medium";"Employed";56;"7";5200;"0";"L";68,9093508;545,997073661308
"Female";"F";"Large";"Unemployed";33;"10";12870;"0";"Q";91,28099321;652,875299259479
"Female";"B";"Large";"Retired";74;"10";7330;"0";"S";25,26137811;735,982783113464
"Male";"D";"Medium";"Self-employed";40;"18";8860;"1";"L";63,50810856;524,060620728619
"Female";"A";"Medium";"Unemployed";57;"11";17525;"1";"R";251,432848;684,04358858918
"Male";"A";"Large";"Employed";26;"12";23770;"0";"Q";129,8552354;663,61039436274
"Male";"C";"Large";"Housewife";47;"11";33935;"1";"N";26,14074792;476,698267071639
"Male";"A";"Small";"Unemployed";26;"9";1300;"1";"O";27,68609024;864,08588055124
"Male";"D";"Medium";"Self-employed";44;"6";13085;"1";"R";270,874006;994,73611102685
"Female";"A";"Small";"Self-employed";44;"8";7905;"1";"R";259,0040603;836,824651960764
"Female";"A";"Large";"Employed";18;"10";9425;"0";"Q";144,998902;611,120017572286
"Male";"C";"Medium";"Unemployed";19;"8";9890;"0";"P";41,2451199;1127,67484425397
"Male";"D";"Large";"Employed";74;"16";39360;"1";"L";66,06668352;366,449679777551
"Male";"B";"Medium";"Employed";20;"15";28435;"0";"R";297,3851697;995,464604608897
"Male";"E";"Medium";"Housewife";42;"13";45635;"1";"R";232,9029787;537,125051293177
"Female";"E";"Small";"Housewife";42;"8";38860;"1";"P";30,37476431;458,406810264653
"Female";"A";"Large";"Self-employed";32;"7";15000;"0";"T";32,99314961;636,579263043208
"Male";"A";"Small";"Housewife";41;"11";10165;"1";"R";248,5121203;595,045167045724
